customerID,Contract,tenure,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnRiskScore,RiskTier
3419-SNJJD,Month-to-month,65,105.25,6786.4,Fiber optic,Bank transfer (automatic),No,Yes,Yes,0.5139260048970758,Medium
6067-NGCEU,Month-to-month,65,111.05,7107.0,Fiber optic,Credit card (automatic),No,Yes,No,0.5135035706076053,Medium
6815-ABQFQ,One year,56,107.25,6033.3,Fiber optic,Electronic check,Yes,No,No,0.513348264232919,Medium
8069-YQQAJ,Month-to-month,14,31.1,419.7,DSL,Mailed check,No,No,No,0.5132524899564258,Medium
0999-QXNSA,Month-to-month,7,45.75,344.2,DSL,Mailed check,No,No,No,0.5129257754385078,Medium
5143-WMWOG,Month-to-month,1,19.95,19.95,No,Electronic check,No internet service,No internet service,Yes,0.5124340090495619,Medium
5433-KYGHE,Month-to-month,14,86.0,1164.05,Fiber optic,Mailed check,Yes,Yes,No,0.5122412715112542,Medium
2115-BFTIW,Month-to-month,25,70.95,1767.35,Fiber optic,Mailed check,No,No,Yes,0.5121599174274363,Medium
5553-AOINX,One year,66,104.9,6891.45,Fiber optic,Electronic check,No,No,No,0.5121469355044822,Medium
5336-UFNZP,One year,65,107.45,7047.5,Fiber optic,Electronic check,No,No,No,0.5120167489298862,Medium
4307-KWMXE,Month-to-month,10,35.75,389.8,DSL,Electronic check,Yes,No,No,0.5118186505727368,Medium
5141-ZUVBH,Month-to-month,9,93.0,870.25,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.5116703470012011,Medium
9912-OMZDS,One year,59,106.15,6256.2,Fiber optic,Electronic check,No,No,No,0.5116009941544459,Medium
4097-YODCF,One year,34,103.8,3470.8,Fiber optic,Electronic check,No,Yes,No,0.5115964629761264,Medium
0774-IFUVM,Month-to-month,11,65.15,723.35,DSL,Bank transfer (automatic),No,Yes,No,0.5114080498540656,Medium
5649-TJHOV,Month-to-month,27,36.5,1032.0,DSL,Bank transfer (automatic),No,No,Yes,0.5113235821113788,Medium
4324-AHJKS,Month-to-month,5,55.8,300.4,DSL,Credit card (automatic),No,Yes,No,0.511258240804038,Medium
8417-GSODA,One year,28,92.2,2568.15,Fiber optic,Bank transfer (automatic),No,No,No,0.5112534980375933,Medium
3606-SBKRY,One year,31,50.05,1523.4,DSL,Electronic check,No,No,No,0.5111133832007496,Medium
7251-XFOIL,Month-to-month,61,89.2,5500.6,Fiber optic,Mailed check,No,No,No,0.5110454243938735,Medium
5201-USSQZ,Month-to-month,26,85.9,2196.45,Fiber optic,Credit card (automatic),Yes,No,No,0.5109266511366023,Medium
8399-YNDCH,Month-to-month,21,60.05,1236.15,DSL,Bank transfer (automatic),No,No,Yes,0.5108296123397957,Medium
7876-BEUTG,Month-to-month,15,48.8,720.1,DSL,Mailed check,No,No,No,0.5107868908319589,Medium
6202-DYYFX,One year,22,76.0,1783.6,Fiber optic,Credit card (automatic),No,No,No,0.510746926211684,Medium
9318-NKNFC,Month-to-month,1,18.85,18.85,No,Mailed check,No internet service,No internet service,Yes,0.5105893705719771,Medium
7103-IPXPJ,One year,50,99.4,5059.75,Fiber optic,Electronic check,Yes,No,No,0.5103394144059094,Medium
0568-ONFPC,Month-to-month,5,25.9,135.0,No,Bank transfer (automatic),No internet service,No internet service,Yes,0.5103215504436298,Medium
7893-IXHRQ,Month-to-month,1,20.55,20.55,No,Electronic check,No internet service,No internet service,Yes,0.510156099213871,Medium
3164-YAXFY,Month-to-month,57,53.75,3196.0,DSL,Electronic check,No,Yes,No,0.51010094572446,Medium
2233-FAGXV,Month-to-month,5,24.3,132.25,No,Mailed check,No internet service,No internet service,No,0.509990701549133,Medium
9415-TPKRV,Month-to-month,8,55.75,446.8,DSL,Electronic check,No,No,No,0.5098677570156385,Medium
2832-SCUCO,Month-to-month,2,19.9,57.4,No,Electronic check,No internet service,No internet service,No,0.5098275863331245,Medium
5088-QZLRL,Month-to-month,1,20.65,20.65,No,Electronic check,No internet service,No internet service,No,0.5097764040087694,Medium
6410-LEFEN,Month-to-month,9,45.15,416.45,DSL,Electronic check,No,No,Yes,0.5096013227434325,Medium
8807-ARQET,Month-to-month,41,40.35,1677.85,DSL,Electronic check,No,No,No,0.509117649709533,Medium
1470-PSXNM,One year,49,93.65,4520.15,Fiber optic,Electronic check,No,No,No,0.5088814238582265,Medium
4667-OHGKG,Month-to-month,1,19.3,19.3,No,Mailed check,No internet service,No internet service,Yes,0.5088807125882006,Medium
8992-CEUEN,Month-to-month,1,18.85,18.85,No,Electronic check,No internet service,No internet service,No,0.5088419910768457,Medium
8257-RZAHR,Month-to-month,14,64.7,941.0,DSL,Bank transfer (automatic),No,Yes,Yes,0.5088099679504354,Medium
2927-QRRQV,One year,46,94.65,4312.5,Fiber optic,Electronic check,No,No,No,0.5086347927355737,Medium
2826-DXLQO,Month-to-month,7,29.8,220.45,DSL,Bank transfer (automatic),No,Yes,No,0.5086084321550465,Medium
2157-MXBJS,One year,13,75.3,989.45,DSL,Mailed check,No,No,Yes,0.5083130645445721,Medium
7669-LCRSD,Month-to-month,12,56.3,628.65,DSL,Mailed check,No,No,No,0.5082117179371485,Medium
5906-BFOZT,Month-to-month,1,19.5,19.5,No,Mailed check,No internet service,No internet service,No,0.50812124005987,Medium
6891-JPYFF,Month-to-month,48,105.25,4997.5,Fiber optic,Credit card (automatic),No,Yes,No,0.5079494343880262,Medium
7989-CHGTL,Month-to-month,1,19.6,19.6,No,Mailed check,No internet service,No internet service,Yes,0.5077414895193495,Medium
7853-WNZSY,Month-to-month,1,19.75,19.75,No,Credit card (automatic),No internet service,No internet service,No,0.507661772135211,Medium
7291-CDTMJ,Month-to-month,1,19.65,19.65,No,Bank transfer (automatic),No internet service,No internet service,No,0.5075671670038542,Medium
7124-UGSUR,One year,61,104.4,6405.0,Fiber optic,Credit card (automatic),No,No,Yes,0.5074437838293862,Medium
7047-FWEYA,One year,46,103.15,4594.65,Fiber optic,Electronic check,Yes,No,No,0.5072622179018388,Medium
5443-SCMKX,One year,58,94.3,5610.15,Fiber optic,Electronic check,No,No,No,0.5072615246964723,Medium
0431-APWVY,One year,28,90.1,2598.95,Fiber optic,Bank transfer (automatic),No,No,Yes,0.5072465409525884,Medium
2465-BLLEU,Month-to-month,1,19.75,19.75,No,Mailed check,No internet service,No internet service,No,0.507171847094988,Medium
6599-CEBNN,Month-to-month,34,73.95,2524.45,Fiber optic,Credit card (automatic),No,No,Yes,0.5071714054482926,Medium
0761-AETCS,Month-to-month,1,19.3,19.3,No,Electronic check,No internet service,No internet service,Yes,0.5071331213437634,Medium
2369-FEVNO,Month-to-month,1,19.9,19.9,No,Mailed check,No internet service,No internet service,No,0.5066021860485023,Medium
9445-ZUEQE,Month-to-month,27,85.2,2151.6,Fiber optic,Credit card (automatic),Yes,No,No,0.5065438092028576,Medium
8775-CEBBJ,Month-to-month,9,44.2,403.35,DSL,Bank transfer (automatic),No,No,Yes,0.5064718241708469,Medium
7814-LEEVE,Month-to-month,1,20.3,20.3,No,Bank transfer (automatic),No internet service,No internet service,No,0.5064078437019172,Medium
2770-NSVDG,Month-to-month,24,29.1,688.0,DSL,Electronic check,No,No,No,0.5064067248512135,Medium
0587-DMGBH,Month-to-month,8,49.85,365.55,DSL,Electronic check,No,Yes,Yes,0.5062736259996247,Medium
9700-ISPUP,Month-to-month,10,65.5,616.9,DSL,Electronic check,Yes,No,No,0.5062012588105709,Medium
9572-MTILT,Month-to-month,59,106.75,6252.9,Fiber optic,Electronic check,Yes,Yes,Yes,0.5061828625991881,Medium
6769-DYBQN,Month-to-month,46,85.0,3969.4,Fiber optic,Electronic check,No,Yes,Yes,0.5061470200642014,Medium
1432-FPAXX,Month-to-month,29,30.6,856.35,DSL,Electronic check,No,No,Yes,0.5061467535416699,Medium
4661-NJEUX,Month-to-month,1,20.05,20.05,No,Mailed check,No internet service,No internet service,No,0.5060325078585126,Medium
4320-QMLLA,Month-to-month,7,54.85,370.4,DSL,Mailed check,No,No,No,0.5059456964683201,Medium
6874-SGLHU,One year,30,97.0,3021.3,Fiber optic,Bank transfer (automatic),No,No,No,0.5059205257935294,Medium
1240-KNSEZ,Month-to-month,1,20.1,20.1,No,Mailed check,No internet service,No internet service,Yes,0.5058426115744384,Medium
1000-AJSLD,Month-to-month,1,20.1,20.1,No,Mailed check,No internet service,No internet service,Yes,0.5058426115744384,Medium
7880-XSOJX,Month-to-month,4,42.4,146.4,DSL,Mailed check,Yes,Yes,No,0.5055419929509053,Medium
1493-AMTIE,Month-to-month,1,20.2,20.2,No,Bank transfer (automatic),No internet service,No internet service,Yes,0.5054783718300034,Medium
5356-RHIPP,Month-to-month,1,20.2,20.2,No,Mailed check,No internet service,No internet service,Yes,0.5054628140038175,Medium
8305-VHZBZ,Month-to-month,1,20.2,20.2,No,Mailed check,No internet service,No internet service,Yes,0.5054628140038175,Medium
1156-ZFYDO,Month-to-month,1,19.75,19.75,No,Electronic check,No internet service,No internet service,No,0.5054240849173307,Medium
2081-KJSQF,Month-to-month,1,20.25,20.25,No,Mailed check,No internet service,No internet service,No,0.5052729128268254,Medium
2480-JZOSN,Month-to-month,1,20.65,20.65,No,Mailed check,No internet service,No internet service,No,0.5050630003195018,Medium
0356-ERHVT,Month-to-month,11,45.9,521.9,DSL,Bank transfer (automatic),No,No,No,0.5050452818622714,Medium
4558-FANTW,Month-to-month,17,91.85,1574.45,Fiber optic,Electronic check,Yes,Yes,Yes,0.505029329998873,Medium
0913-XWSCN,Month-to-month,55,85.5,4713.4,Fiber optic,Bank transfer (automatic),No,No,No,0.5050282580607033,Medium
3589-PPVKW,Month-to-month,9,44.4,348.15,DSL,Mailed check,No,No,No,0.5048245194335871,Medium
1485-YDHMM,Month-to-month,52,93.25,4631.7,Fiber optic,Bank transfer (automatic),Yes,No,No,0.5047189379483925,Medium
5996-DAOQL,Month-to-month,1,20.45,20.45,No,Mailed check,No internet service,No internet service,No,0.5045132934525345,Medium
8262-COGGB,Month-to-month,1,20.45,20.45,No,Mailed check,No internet service,No internet service,No,0.5045132934525345,Medium
4831-EOBFE,Month-to-month,29,94.65,2649.15,Fiber optic,Credit card (automatic),No,Yes,Yes,0.5042513360265497,Medium
7587-AOVVU,Month-to-month,27,100.75,2793.55,Fiber optic,Electronic check,Yes,Yes,No,0.5041972019327774,Medium
7869-ZYDST,Month-to-month,31,59.05,1882.8,DSL,Credit card (automatic),No,No,No,0.5041629279727636,Medium
5060-TQUQN,Month-to-month,30,83.55,2570.2,Fiber optic,Bank transfer (automatic),Yes,No,No,0.504118492563699,Medium
6360-SVNWV,Month-to-month,31,73.55,2094.65,Fiber optic,Credit card (automatic),No,Yes,No,0.5038864183190442,Medium
7789-HKSBS,One year,42,105.2,4599.15,Fiber optic,Bank transfer (automatic),No,Yes,No,0.50387052555544,Medium
2240-HSJQD,Month-to-month,38,81.85,3141.7,Fiber optic,Mailed check,No,No,No,0.5037249796538044,Medium
1370-GGAWX,One year,46,94.15,4408.45,Fiber optic,Electronic check,No,No,No,0.5037140846212539,Medium
1591-NFNLQ,Month-to-month,51,80.0,4242.35,Fiber optic,Credit card (automatic),No,No,Yes,0.5033816243258475,Medium
3580-REOAC,Month-to-month,10,44.85,435.4,DSL,Credit card (automatic),No,No,Yes,0.5030427215054339,Medium
7596-LDUXP,One year,12,85.15,979.05,Fiber optic,Credit card (automatic),No,Yes,No,0.5026850057539209,Medium
7621-VPNET,Month-to-month,42,85.9,3729.75,Fiber optic,Credit card (automatic),Yes,No,No,0.5026680712567884,Medium
1049-FYSYG,Month-to-month,17,35.65,646.05,DSL,Credit card (automatic),No,No,No,0.5026041854185304,Medium
1956-YIFGE,One year,22,100.05,2090.25,Fiber optic,Mailed check,No,No,No,0.5024587499527037,Medium
8910-LEDAG,Month-to-month,34,71.55,2427.35,Fiber optic,Credit card (automatic),No,No,No,0.5023329922206502,Medium
9835-ZIITK,One year,66,110.85,7491.75,Fiber optic,Electronic check,Yes,No,Yes,0.5022055791908421,Medium
3466-WAESX,Month-to-month,16,69.1,1083.7,DSL,Electronic check,No,Yes,No,0.5021130584864107,Medium
6121-VZNQB,Month-to-month,1,19.1,19.1,No,Mailed check,No internet service,No internet service,Yes,0.5018693624812348,Medium
6821-JPCDC,One year,48,97.05,4692.95,Fiber optic,Electronic check,No,No,No,0.5018204089222109,Medium
8620-RJPZN,Month-to-month,1,20.7,20.7,No,Electronic check,No internet service,No internet service,No,0.5018157514128471,Medium
1098-TDVUQ,Month-to-month,1,19.25,19.25,No,Bank transfer (automatic),No internet service,No internet service,No,0.5013151586400915,Medium
5778-BVOFB,Month-to-month,9,59.5,530.05,DSL,Bank transfer (automatic),Yes,No,No,0.5011619024248724,Medium
7246-ZGQDF,Month-to-month,1,54.5,54.5,DSL,Electronic check,Yes,Yes,No,0.5010583585001325,Medium
7298-IZWLY,Month-to-month,1,19.4,19.4,No,Mailed check,No internet service,No internet service,No,0.5007298322588946,Medium
1335-HQMKX,One year,72,101.35,7323.15,Fiber optic,Electronic check,No,No,No,0.5005016697121533,Medium
2640-LYMOV,Month-to-month,2,19.65,38.8,No,Mailed check,No internet service,No internet service,No,0.5004928133299956,Medium
4918-FYJNT,Month-to-month,55,90.45,5044.8,Fiber optic,Electronic check,Yes,No,No,0.5004851674876137,Medium
8566-YPRGL,Month-to-month,1,19.5,19.5,No,Mailed check,No internet service,No internet service,No,0.5003499865820322,Medium
2834-SPCJV,Month-to-month,52,84.1,4348.65,Fiber optic,Electronic check,No,Yes,Yes,0.5001774593034056,Medium
1622-HSHSF,Month-to-month,1,19.55,19.55,No,Mailed check,No internet service,No internet service,No,0.5001600635647072,Medium
4588-YBNIB,Month-to-month,1,19.6,19.6,No,Mailed check,No internet service,No internet service,Yes,0.49997014050119326,Medium
5482-NUPNA,Month-to-month,4,60.4,272.15,DSL,Mailed check,Yes,Yes,Yes,0.49968757818070003,Medium
1996-DBMUS,Month-to-month,48,70.65,3545.05,Fiber optic,Bank transfer (automatic),No,No,No,0.4995029996672005,Medium
4080-OGPJL,Month-to-month,8,71.15,563.65,DSL,Electronic check,Yes,Yes,Yes,0.4994179707579258,Medium
0191-ZHSKZ,Month-to-month,30,74.75,2111.3,DSL,Electronic check,No,Yes,No,0.49941308113355665,Medium
3173-NVMPX,Month-to-month,9,55.3,501.2,DSL,Mailed check,No,No,No,0.49939282863307205,Medium
4439-YRNVD,Month-to-month,10,36.25,374.0,DSL,Electronic check,Yes,No,No,0.4993206274953775,Medium
2011-TRQYE,Month-to-month,18,33.5,600.0,DSL,Credit card (automatic),No,No,Yes,0.49907813581851757,Medium
7766-CLTIC,Month-to-month,10,60.95,629.55,DSL,Mailed check,Yes,No,No,0.49888229017118063,Medium
7594-LZNWR,Month-to-month,34,69.15,2275.1,Fiber optic,Credit card (automatic),No,No,No,0.49884224075647526,Medium
4800-VHZKI,Month-to-month,1,19.9,19.9,No,Mailed check,No internet service,No internet service,Yes,0.4988306042192381,Medium
6986-IJDHX,Month-to-month,39,86.3,3266.0,Fiber optic,Mailed check,No,No,Yes,0.4987388297506904,Medium
3301-LSLWQ,Month-to-month,29,66.1,1912.15,DSL,Electronic check,No,Yes,No,0.49846641434498634,Medium
7459-RRWQZ,Month-to-month,15,64.65,994.55,DSL,Bank transfer (automatic),No,Yes,Yes,0.4983511670771404,Medium
6143-JQKEA,Month-to-month,10,45.8,436.2,DSL,Credit card (automatic),No,No,No,0.4982858491525837,Medium
7526-IVLYU,Month-to-month,3,19.65,68.35,No,Mailed check,No internet service,No internet service,No,0.49828053840257197,Medium
9948-YPTDG,Month-to-month,38,79.45,3013.05,Fiber optic,Electronic check,No,Yes,Yes,0.4982222986498541,Medium
3055-OYMSE,Month-to-month,53,73.8,4003.85,Fiber optic,Credit card (automatic),No,No,No,0.498118520886783,Medium
8713-IGZSO,Month-to-month,2,24.85,62.0,No,Mailed check,No internet service,No internet service,No,0.4978836152684834,Medium
4897-QSUYC,Month-to-month,1,20.15,20.15,No,Mailed check,No internet service,No internet service,Yes,0.49788099942831576,Medium
6128-DAFVY,Month-to-month,56,44.85,2564.95,DSL,Credit card (automatic),No,No,No,0.4978453413733827,Medium
6199-IWKGC,One year,46,100.25,4753.85,Fiber optic,Electronic check,Yes,No,No,0.4978062497127167,Medium
2955-PSXOE,Month-to-month,1,20.2,20.2,No,Bank transfer (automatic),No internet service,No internet service,Yes,0.4977066394445645,Medium
7839-QRKXN,Month-to-month,1,20.2,20.2,No,Mailed check,No internet service,No internet service,Yes,0.4976910800853049,Medium
0643-OKLRP,Month-to-month,47,80.35,3825.85,Fiber optic,Electronic check,No,Yes,Yes,0.49762901069660087,Medium
2876-VBBBL,Month-to-month,1,20.25,20.25,No,Mailed check,No internet service,No internet service,Yes,0.49750116140855594,Medium
0670-KDOMA,Month-to-month,1,20.25,20.25,No,Mailed check,No internet service,No internet service,No,0.49750116140855594,Medium
8073-IJDCM,Month-to-month,1,20.3,20.3,No,Mailed check,No internet service,No internet service,Yes,0.4973112434528693,Medium
2931-SVLTV,Month-to-month,40,110.1,4469.1,Fiber optic,Credit card (automatic),Yes,Yes,No,0.4971963375324295,Medium
4634-JLRJT,Month-to-month,1,20.35,20.35,No,Mailed check,No internet service,No internet service,No,0.49712132627304423,Medium
3865-QBWSJ,Month-to-month,38,80.45,3162.65,Fiber optic,Mailed check,No,Yes,No,0.49697074194499935,Medium
0603-OLQDC,Month-to-month,12,69.85,837.5,DSL,Mailed check,No,Yes,No,0.4969396917802351,Medium
7550-WIQVA,One year,50,108.25,5431.4,Fiber optic,Electronic check,No,Yes,No,0.49680952134283696,Medium
6469-QJKZW,Month-to-month,4,20.15,91.4,No,Electronic check,No internet service,No internet service,No,0.4964313404738798,Medium
9501-UKKNL,Month-to-month,59,51.7,3005.8,DSL,Electronic check,Yes,No,No,0.49639198140003377,Medium
7636-XUHWW,Month-to-month,2,19.9,33.7,No,Credit card (automatic),No internet service,No internet service,No,0.4963118798771131,Medium
3808-HFKDE,Month-to-month,20,44.35,927.15,DSL,Electronic check,No,No,No,0.4957618997116836,Medium
3717-LNXKW,Month-to-month,38,91.7,3479.05,Fiber optic,Bank transfer (automatic),No,Yes,No,0.4956367345429045,Medium
4390-KYULV,Month-to-month,3,20.55,51.15,No,Credit card (automatic),No internet service,No internet service,Yes,0.495588852733873,Medium
7966-YOTQW,Month-to-month,10,54.5,568.2,DSL,Credit card (automatic),No,Yes,No,0.495375503901792,Medium
7549-MYGPK,Month-to-month,63,100.55,6215.35,Fiber optic,Electronic check,No,Yes,Yes,0.4953704471553128,Medium
4832-VRBMR,One year,65,103.15,6792.45,Fiber optic,Bank transfer (automatic),No,No,No,0.49519427408174665,Medium
3162-ZJZFU,Month-to-month,53,92.55,4779.45,Fiber optic,Electronic check,Yes,No,No,0.4949946803470042,Medium
6614-VBEGU,Month-to-month,24,69.45,1614.05,DSL,Bank transfer (automatic),No,No,No,0.4948971907184628,Medium
6288-LBEAR,Month-to-month,23,79.1,1783.75,Fiber optic,Mailed check,Yes,No,No,0.4948066358765438,Medium
4430-YHXGG,Month-to-month,4,25.45,84.2,No,Mailed check,No internet service,No internet service,No,0.49447492894005873,Medium
2436-QBZFP,Month-to-month,22,39.2,849.9,DSL,Electronic check,No,No,No,0.4943340788258694,Medium
9039-ZVJDC,Month-to-month,3,19.1,53.05,No,Mailed check,No internet service,No internet service,No,0.4942909149389418,Medium
6184-DYUOB,Month-to-month,3,19.6,55.25,No,Mailed check,No internet service,No internet service,No,0.4940178569511008,Medium
9350-VLHMB,Month-to-month,67,89.55,6373.1,Fiber optic,Bank transfer (automatic),No,No,No,0.49391880404227456,Medium
5542-DHSXL,Month-to-month,4,54.7,235.05,DSL,Mailed check,No,Yes,No,0.4938117279936234,Medium
4693-VWVBO,Month-to-month,3,19.55,61.05,No,Electronic check,No internet service,No internet service,No,0.49379711594977,Medium
3584-WKTTW,One year,51,111.55,5720.35,Fiber optic,Electronic check,Yes,Yes,No,0.4937230590991155,Medium
4280-DLSHD,Month-to-month,8,54.75,445.85,DSL,Mailed check,No,No,No,0.4934444879337537,Medium
1449-XQEMT,Month-to-month,3,19.8,58.15,No,Mailed check,No internet service,No internet service,Yes,0.49297431958433835,Medium
3744-ZBHON,Month-to-month,3,20.2,65.95,No,Electronic check,No internet service,No internet service,No,0.49264767107078933,Medium
0463-WZZKO,Month-to-month,3,20.75,67.1,No,Credit card (automatic),No internet service,No internet service,No,0.49257990290347003,Medium
3511-APPBJ,One year,23,99.95,2292.75,Fiber optic,Credit card (automatic),No,Yes,No,0.4924660973600519,Medium
2045-BMBTJ,Month-to-month,33,59.45,1884.65,DSL,Bank transfer (automatic),No,Yes,No,0.492413296583989,Medium
4986-MXSFP,Month-to-month,2,20.0,40.9,No,Mailed check,No internet service,No internet service,No,0.49232450191664884,Medium
0898-XCGTF,One year,61,96.5,5673.7,Fiber optic,Bank transfer (automatic),No,No,No,0.4920752123506928,Medium
0268-QKIWO,Month-to-month,3,19.75,58.85,No,Electronic check,No internet service,No internet service,Yes,0.4917941403531754,Medium
1703-MGIAB,Month-to-month,17,69.0,1108.0,DSL,Mailed check,Yes,No,No,0.4917414602170588,Medium
3345-PBBFH,Month-to-month,8,49.55,393.45,DSL,Bank transfer (automatic),No,No,No,0.4916071835526819,Medium
3594-IVHJZ,Month-to-month,2,20.45,42.45,No,Mailed check,No internet service,No internet service,No,0.49105000610414723,Medium
0871-OPBXW,Month-to-month,2,20.05,39.25,No,Mailed check,No internet service,No internet service,No,0.4909718667554623,Medium
4958-GZWIY,Month-to-month,7,48.7,340.25,DSL,Electronic check,No,No,Yes,0.49097101244606545,Medium
1422-DGUBX,One year,32,79.25,2619.15,Fiber optic,Electronic check,Yes,No,No,0.4908257762562735,Medium
0887-WBJVH,One year,53,93.45,4872.2,Fiber optic,Electronic check,Yes,No,No,0.4907487680832211,Medium
6270-OMFIW,One year,60,94.4,5610.25,Fiber optic,Electronic check,No,No,Yes,0.4905353157383939,Medium
1919-RTPQD,Month-to-month,7,44.75,333.65,DSL,Electronic check,No,No,No,0.49035055260736216,Medium
7916-VCCPB,Month-to-month,16,73.25,1195.75,Fiber optic,Bank transfer (automatic),No,No,No,0.48993655653330465,Medium
1061-PNTHC,Month-to-month,56,109.6,5953.0,Fiber optic,Mailed check,Yes,Yes,No,0.48898589104855256,Medium
4080-IIARD,Month-to-month,13,76.2,981.45,DSL,Electronic check,Yes,Yes,No,0.48875647550976026,Medium
7402-PWYJJ,One year,53,91.15,4862.5,Fiber optic,Electronic check,Yes,No,No,0.48873992629815816,Medium
9873-MNDKV,Month-to-month,11,44.65,472.25,DSL,Mailed check,No,No,No,0.4883682601555939,Medium
5066-GFJMM,Month-to-month,3,19.9,45.75,No,Mailed check,No internet service,No internet service,No,0.4882560909556127,Medium
7730-IUTDZ,Month-to-month,43,75.2,3198.6,Fiber optic,Electronic check,No,Yes,Yes,0.4881150035023578,Medium
3007-FDPEA,Month-to-month,2,20.7,39.85,No,Bank transfer (automatic),No internet service,No internet service,No,0.48805777976231085,Medium
4081-DYXAV,One year,19,44.85,893.55,DSL,Credit card (automatic),No,No,Yes,0.48791346866267504,Medium
6668-CNMFP,One year,19,89.35,1686.85,Fiber optic,Bank transfer (automatic),Yes,No,No,0.48785408061468694,Medium
2239-JALAW,One year,58,103.25,6017.65,Fiber optic,Bank transfer (automatic),No,No,Yes,0.48760582150782716,Medium
0420-BWTPW,Month-to-month,8,25.5,215.2,DSL,Mailed check,No,No,Yes,0.4870201473493071,Medium
3999-WRNGR,Month-to-month,60,49.75,3069.45,DSL,Electronic check,No,No,No,0.48700513767662706,Medium
1087-UDSIH,Month-to-month,3,19.6,59.75,No,Mailed check,No internet service,No internet service,Yes,0.4869412976427976,Medium
7950-XWOVN,Month-to-month,11,34.7,383.55,DSL,Mailed check,No,No,No,0.48674120508241003,Medium
2000-MPKCA,One year,58,107.75,6332.75,Fiber optic,Electronic check,No,Yes,No,0.48655489130879526,Medium
5287-QWLKY,Month-to-month,71,105.1,7548.1,Fiber optic,Credit card (automatic),No,Yes,Yes,0.48615046602327106,Medium
2957-LOLHO,Month-to-month,12,45.4,518.9,DSL,Bank transfer (automatic),No,No,Yes,0.4861382795541061,Medium
7074-STDCN,Month-to-month,39,40.6,1494.5,DSL,Electronic check,Yes,No,No,0.48613326546435137,Medium
7203-OYKCT,One year,72,104.95,7544.3,Fiber optic,Electronic check,No,No,No,0.4859635797807849,Medium
2947-DOMLJ,Month-to-month,1,50.6,50.6,DSL,Mailed check,No,Yes,Yes,0.48589544317915156,Medium
2393-DIVAI,Month-to-month,3,20.0,61.7,No,Mailed check,No internet service,No internet service,No,0.48576067887253604,Medium
1024-KPRBB,One year,38,89.1,3342.0,Fiber optic,Mailed check,No,No,No,0.48566016169669274,Medium
0222-CNVPT,Month-to-month,52,48.8,2555.05,DSL,Credit card (automatic),No,Yes,No,0.4854397490969686,Medium
2408-TZMJL,One year,59,110.15,6448.05,Fiber optic,Electronic check,No,Yes,Yes,0.48502546806491315,Medium
6942-LBFDP,Month-to-month,2,20.55,33.6,No,Mailed check,No internet service,No internet service,No,0.4846583517277763,Medium
7976-CICYS,Month-to-month,4,20.7,83.75,No,Credit card (automatic),No internet service,No internet service,No,0.484212876840275,Medium
3873-NFTGI,Month-to-month,14,55.5,767.55,DSL,Credit card (automatic),No,No,No,0.48395815087165733,Medium
0690-SRQID,Month-to-month,4,19.65,67.55,No,Mailed check,No internet service,No internet service,No,0.4836752321324177,Medium
1074-AMIOH,Month-to-month,53,108.25,5935.1,Fiber optic,Bank transfer (automatic),Yes,No,No,0.483406781748655,Medium
5149-TGWDZ,One year,21,104.55,2239.4,Fiber optic,Mailed check,Yes,No,No,0.4831304320930118,Medium
5527-ACHSO,Month-to-month,11,70.5,829.3,DSL,Mailed check,Yes,No,No,0.48269305846058586,Medium
8444-WRIDW,Month-to-month,66,80.45,5224.35,Fiber optic,Credit card (automatic),No,No,Yes,0.48235685561448927,Medium
8201-AAXCB,Month-to-month,25,60.35,1404.65,DSL,Electronic check,No,No,No,0.48230098746771444,Medium
5334-JLAXU,Month-to-month,60,94.1,5475.9,Fiber optic,Credit card (automatic),No,Yes,No,0.4821878089482281,Medium
9277-JOOMO,Month-to-month,3,24.6,86.35,No,Mailed check,No internet service,No internet service,No,0.48177408974399455,Medium
9391-YZEJW,One year,62,94.0,5757.2,Fiber optic,Bank transfer (automatic),No,No,No,0.48144163070785895,Medium
1600-DILPE,Month-to-month,12,45.0,524.35,DSL,Bank transfer (automatic),No,No,No,0.48104856832883347,Medium
1453-RZFON,Month-to-month,1,49.9,49.9,DSL,Mailed check,No,Yes,No,0.48078811849351577,Medium
4640-UHDOS,Month-to-month,13,55.95,734.35,DSL,Electronic check,No,No,Yes,0.48059677670794515,Medium
1353-LJWEM,Month-to-month,11,60.9,688.5,DSL,Electronic check,Yes,No,No,0.48044965269434087,Medium
1480-IVEVR,One year,35,81.6,2815.25,Fiber optic,Bank transfer (automatic),No,No,No,0.4800749871814976,Medium
0303-WMMRN,Month-to-month,5,19.25,86.05,No,Mailed check,No internet service,No internet service,No,0.47942255852809446,Medium
5144-PQCDZ,Month-to-month,4,19.95,59.25,No,Mailed check,No internet service,No internet service,No,0.4793637872819579,Medium
5802-ADBRC,One year,50,104.4,5232.9,Fiber optic,Mailed check,No,Yes,No,0.4792146324824399,Medium
7041-TXQJH,Month-to-month,37,40.2,1478.85,DSL,Credit card (automatic),No,No,No,0.478487088284749,Medium
0691-NIKRI,One year,40,105.95,4335.2,Fiber optic,Credit card (automatic),Yes,No,No,0.47824719920395975,Medium
5274-XHAKY,Month-to-month,41,94.3,3893.6,Fiber optic,Bank transfer (automatic),No,Yes,No,0.4779988216835653,Medium
