customerID,Contract,tenure,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnRiskScore,RiskTier
5756-JYOJT,One year,11,64.9,697.25,DSL,Credit card (automatic),Yes,No,No,0.2532522620776132,Low
1371-DWPAZ,Two year,0,56.05,0.0,DSL,Credit card (automatic),Yes,Yes,No,0.2532055380166297,Low
8318-LCNBW,One year,35,53.15,1930.9,DSL,Credit card (automatic),No,Yes,No,0.25317072253969614,Low
6728-CZFEI,One year,15,56.15,931.9,DSL,Mailed check,No,No,No,0.2526489287691722,Low
4119-ZYPZY,Two year,71,106.8,7623.2,Fiber optic,Electronic check,Yes,No,No,0.2526418906068469,Low
7470-DYNOE,One year,53,61.1,3357.9,DSL,Electronic check,No,No,No,0.2526381698646082,Low
1208-DNHLN,One year,23,48.35,1067.15,DSL,Credit card (automatic),No,No,Yes,0.25257024822431395,Low
5651-CRHKQ,One year,41,86.2,3339.05,Fiber optic,Bank transfer (automatic),Yes,No,No,0.2523788804192955,Low
1009-IRMNA,Month-to-month,7,20.0,137.6,No,Bank transfer (automatic),No internet service,No internet service,Yes,0.2521714973060054,Low
7777-UNYHB,Month-to-month,12,20.1,232.4,No,Credit card (automatic),No internet service,No internet service,No,0.25211152197077474,Low
1121-QSIVB,One year,44,77.55,3471.1,DSL,Mailed check,No,No,No,0.2520570098803227,Low
9411-TPQQV,One year,40,54.55,2236.2,DSL,Bank transfer (automatic),Yes,Yes,No,0.25202137495383986,Low
3758-CKOQL,One year,59,107.0,6152.3,Fiber optic,Credit card (automatic),Yes,Yes,No,0.25172834894998325,Low
4418-LZMSV,Month-to-month,13,61.8,750.1,DSL,Bank transfer (automatic),Yes,No,No,0.2516304770074564,Low
8216-AZUUZ,Two year,42,100.4,4303.65,Fiber optic,Electronic check,Yes,No,No,0.2512514521909681,Low
8405-IGQFX,One year,63,90.05,5817.0,Fiber optic,Credit card (automatic),Yes,No,No,0.25122416021757604,Low
1442-OKRJE,One year,66,103.15,7031.3,Fiber optic,Bank transfer (automatic),No,Yes,No,0.25114276920941825,Low
0076-LVEPS,Month-to-month,29,45.0,1242.45,DSL,Mailed check,Yes,Yes,No,0.2510217878254105,Low
0373-AIVNJ,One year,9,39.55,373.0,DSL,Mailed check,No,Yes,No,0.25088849790760764,Low
5616-PRTNT,Month-to-month,20,19.4,374.5,No,Electronic check,No internet service,No internet service,Yes,0.2508690028770397,Low
0305-SQECB,One year,11,36.05,402.6,DSL,Mailed check,Yes,Yes,No,0.25062834762714303,Low
3391-JSQEW,Month-to-month,40,50.15,2058.5,DSL,Mailed check,No,No,No,0.25060223819835264,Low
7107-UBYKY,Month-to-month,35,25.75,882.55,No,Electronic check,No internet service,No internet service,No,0.250262074527363,Low
4776-XSKYQ,One year,12,30.25,368.85,DSL,Credit card (automatic),Yes,No,No,0.2502571197187115,Low
4946-EDSEW,Month-to-month,11,19.25,180.3,No,Mailed check,No internet service,No internet service,Yes,0.250044268768851,Low
5619-XZZKR,One year,4,19.95,68.2,No,Mailed check,No internet service,No internet service,No,0.2496299263167865,Low
6260-XLACS,One year,4,19.7,117.8,No,Mailed check,No internet service,No internet service,No,0.24949081575625393,Low
6900-RBKER,Two year,52,89.45,4577.75,Fiber optic,Credit card (automatic),No,No,No,0.24930048858714884,Low
3450-WXOAT,Month-to-month,46,45.2,2065.15,DSL,Credit card (automatic),No,No,No,0.24890386541471962,Low
6661-EIPZC,Month-to-month,48,29.5,1423.05,DSL,Credit card (automatic),Yes,No,No,0.2483660804805278,Low
7845-URHJN,Month-to-month,8,20.15,156.25,No,Bank transfer (automatic),No internet service,No internet service,Yes,0.24821865050409112,Low
2277-BKJKN,Two year,71,99.2,7213.75,Fiber optic,Electronic check,No,No,No,0.2481061359014484,Low
0623-EJQEG,One year,65,93.55,6069.25,Fiber optic,Electronic check,Yes,Yes,No,0.24781745564179017,Low
8845-LWKGE,One year,30,64.5,1985.15,DSL,Electronic check,Yes,No,No,0.24751988915389367,Low
7572-KPVKK,Two year,62,104.05,6590.5,Fiber optic,Electronic check,Yes,No,No,0.24750826363538625,Low
6103-LIANB,Two year,59,99.5,5861.75,Fiber optic,Credit card (automatic),No,No,No,0.24747944540303995,Low
5084-OOVCJ,Month-to-month,17,55.35,920.5,DSL,Credit card (automatic),Yes,Yes,No,0.2473006433732438,Low
7217-JYHOQ,Month-to-month,24,70.3,1706.45,DSL,Credit card (automatic),Yes,Yes,No,0.24723748260210365,Low
1064-FBXNK,One year,1,19.85,19.85,No,Credit card (automatic),No internet service,No internet service,No,0.246502447765562,Low
2233-TXSIU,One year,17,44.45,792.15,DSL,Credit card (automatic),No,Yes,No,0.24637939195843614,Low
6840-RESVB,One year,24,84.8,1990.5,DSL,Mailed check,Yes,Yes,No,0.24636751521457625,Low
2812-ENYMO,One year,26,54.55,1362.85,DSL,Credit card (automatic),Yes,Yes,No,0.24628273133957063,Low
9076-AXYIK,Two year,64,102.1,6538.45,Fiber optic,Electronic check,Yes,No,No,0.24588096443161617,Low
8350-NYMVI,Month-to-month,39,41.1,1597.05,DSL,Bank transfer (automatic),Yes,No,No,0.24583127154112783,Low
4429-WYGFR,Month-to-month,26,49.15,1237.3,DSL,Bank transfer (automatic),Yes,No,No,0.24578124384591338,Low
9822-BIIGN,Month-to-month,53,71.85,3827.9,DSL,Electronic check,Yes,Yes,No,0.2456113243106806,Low
6705-LNMDD,Month-to-month,20,50.0,1003.05,DSL,Mailed check,Yes,No,No,0.24553312709286707,Low
2391-IPLOP,One year,50,69.65,3442.15,DSL,Electronic check,Yes,No,No,0.24551443195766395,Low
5872-OEQNH,One year,60,44.45,2773.9,DSL,Electronic check,No,Yes,No,0.2452638904615784,Low
4830-FAXFM,Month-to-month,19,24.1,439.2,No,Credit card (automatic),No internet service,No internet service,No,0.24490368745278476,Low
6837-HAEVO,Two year,69,105.0,7297.75,Fiber optic,Electronic check,No,No,No,0.24446167693242926,Low
3729-OWRVL,Two year,65,110.35,7246.15,Fiber optic,Electronic check,Yes,Yes,No,0.2443017864975801,Low
4829-ZLJTK,Two year,72,112.4,8046.85,Fiber optic,Electronic check,No,Yes,No,0.24411317706232594,Low
3092-IGHWF,One year,67,87.4,5918.8,Fiber optic,Electronic check,No,No,Yes,0.2440306925584439,Low
8963-MQVYN,Month-to-month,22,20.55,469.85,No,Electronic check,No internet service,No internet service,No,0.24398559682393622,Low
2307-FYNNL,Two year,65,109.05,7108.2,Fiber optic,Electronic check,Yes,Yes,No,0.24358939643415523,Low
8984-EYLLL,Two year,64,105.25,6823.4,Fiber optic,Electronic check,Yes,No,No,0.24340005304291812,Low
1984-GPTEH,Month-to-month,29,25.15,702.0,No,Electronic check,No internet service,No internet service,No,0.24326123280287068,Low
0533-UCAAU,One year,57,71.1,4140.1,DSL,Credit card (automatic),No,No,No,0.2428099610830563,Low
5837-LXSDN,One year,21,58.85,1215.45,DSL,Credit card (automatic),No,No,No,0.24248208526083387,Low
2791-SFVEW,Month-to-month,9,20.15,238.15,No,Bank transfer (automatic),No internet service,No internet service,No,0.24247839405766433,Low
5445-PZWGX,One year,62,102.0,6529.25,Fiber optic,Electronic check,Yes,Yes,Yes,0.24239022451691405,Low
8947-YRTDV,One year,32,94.8,3131.55,Fiber optic,Mailed check,No,Yes,No,0.24234948130658152,Low
2801-NISEI,Month-to-month,24,54.95,1348.5,DSL,Electronic check,Yes,Yes,No,0.2422390234120984,Low
7727-SHVZV,Month-to-month,9,19.5,150.35,No,Bank transfer (automatic),No internet service,No internet service,No,0.24212383052038972,Low
9259-PACGQ,Month-to-month,34,62.65,2274.9,DSL,Electronic check,Yes,Yes,Yes,0.2420299211823468,Low
0917-EZOLA,Two year,72,104.15,7689.95,Fiber optic,Bank transfer (automatic),No,No,Yes,0.24197359682751451,Low
5193-QLVZB,Two year,63,104.75,6536.5,Fiber optic,Bank transfer (automatic),No,No,No,0.2419488437182593,Low
2266-SJNAT,One year,72,109.15,7789.6,Fiber optic,Credit card (automatic),Yes,No,No,0.24082139886357004,Low
8815-LMFLX,Month-to-month,25,25.4,546.85,No,Bank transfer (automatic),No internet service,No internet service,No,0.24081095730344973,Low
3327-YBAKM,One year,64,96.9,6314.35,Fiber optic,Mailed check,Yes,Yes,No,0.24076143378020515,Low
8752-GHJFU,One year,71,92.0,6585.2,Fiber optic,Electronic check,Yes,Yes,No,0.24068371436608907,Low
8231-BSWXX,One year,71,79.05,5552.5,Fiber optic,Credit card (automatic),No,No,No,0.2405189672209953,Low
6035-BXTTY,Month-to-month,32,54.65,1830.1,DSL,Bank transfer (automatic),Yes,No,No,0.24048386673666916,Low
3915-ODIYG,One year,60,71.75,4374.55,DSL,Electronic check,No,Yes,No,0.24041110517097,Low
2239-CFOUJ,One year,1,20.4,20.4,No,Mailed check,No internet service,No internet service,No,0.24040717444621618,Low
9853-JFZDU,Month-to-month,35,56.85,1861.1,DSL,Electronic check,Yes,No,No,0.24038032310801627,Low
7435-ZNUYY,One year,6,20.6,116.6,No,Mailed check,No internet service,No internet service,No,0.24027424254179644,Low
1395-OFUWC,Month-to-month,43,29.3,1224.05,DSL,Credit card (automatic),No,No,No,0.24005658469280847,Low
5562-BETPV,One year,1,19.65,19.65,No,Mailed check,No internet service,No internet service,No,0.24000048123286682,Low
1400-WIVLL,Two year,57,107.95,5969.85,Fiber optic,Electronic check,Yes,No,No,0.23993857508394387,Low
0201-MIBOL,Two year,66,102.4,6471.85,Fiber optic,Bank transfer (automatic),No,Yes,No,0.23978529724192593,Low
8929-KSWIH,Two year,25,99.3,2513.5,Fiber optic,Bank transfer (automatic),Yes,No,No,0.23960889275055527,Low
2967-MXRAV,One year,1,18.8,18.8,No,Mailed check,No internet service,No internet service,No,0.23954013163730828,Low
2862-JVEOY,One year,6,19.15,124.4,No,Mailed check,No internet service,No internet service,No,0.239488691455521,Low
6778-EICRF,One year,24,74.8,1821.2,DSL,Mailed check,No,Yes,No,0.23909629214487477,Low
0723-FDLAY,One year,44,85.25,3704.15,DSL,Bank transfer (automatic),Yes,No,No,0.23897713265589562,Low
6131-JLWZM,Month-to-month,13,20.3,275.4,No,Mailed check,No internet service,No internet service,No,0.23892760302491095,Low
6112-KTHFQ,Month-to-month,13,19.3,279.3,No,Mailed check,No internet service,No internet service,No,0.2383877395479659,Low
5985-TBABQ,One year,32,74.75,2282.95,DSL,Mailed check,No,Yes,No,0.23833696666528037,Low
3594-UVONA,One year,35,85.95,3110.1,DSL,Credit card (automatic),Yes,Yes,Yes,0.23816871503090223,Low
2775-SEFEE,Two year,0,61.9,0.0,DSL,Bank transfer (automatic),Yes,Yes,No,0.23780418667062475,Low
8610-ZIKJJ,One year,2,20.3,31.9,No,Mailed check,No internet service,No internet service,No,0.23778345165339865,Low
0285-INHLN,Month-to-month,27,54.75,1510.3,DSL,Credit card (automatic),No,Yes,No,0.23761232630325502,Low
4626-OZDTJ,One year,51,78.65,3950.85,DSL,Credit card (automatic),Yes,No,No,0.23742915111964294,Low
5294-CDGWY,One year,51,59.3,3014.65,DSL,Electronic check,No,Yes,Yes,0.23719091788268565,Low
2324-EFHVG,Two year,64,104.4,6692.65,Fiber optic,Bank transfer (automatic),No,No,No,0.2369770343078365,Low
0297-RBCSG,One year,19,65.35,1231.85,DSL,Bank transfer (automatic),Yes,No,No,0.23694527156016867,Low
1353-GHZOS,One year,22,59.75,1374.35,DSL,Bank transfer (automatic),No,Yes,No,0.2369259088660898,Low
9134-WYRVP,One year,51,86.35,4267.15,Fiber optic,Mailed check,No,Yes,No,0.23682872923961903,Low
4903-CNOZC,One year,29,70.9,1964.6,DSL,Credit card (automatic),No,No,No,0.23606977566335602,Low
6386-SZZKH,Two year,49,107.95,5293.2,Fiber optic,Bank transfer (automatic),Yes,No,Yes,0.23581424926241362,Low
4697-LUPSU,One year,2,20.2,34.75,No,Mailed check,No internet service,No internet service,No,0.23553744370176663,Low
0725-CXOTM,One year,36,89.65,3348.1,DSL,Credit card (automatic),Yes,Yes,No,0.23540967440988317,Low
4464-JCOLN,One year,2,19.85,35.9,No,Mailed check,No internet service,No internet service,Yes,0.23535024903280122,Low
6784-XYJAE,One year,36,55.8,1941.5,DSL,Electronic check,No,No,No,0.23525199825873314,Low
3530-CRZSB,Month-to-month,7,20.65,155.9,No,Mailed check,No internet service,No internet service,No,0.23458110694596168,Low
3941-XTSKM,One year,42,45.1,2049.05,DSL,Credit card (automatic),No,No,No,0.2345583504606146,Low
6671-NGWON,Month-to-month,7,20.35,150.6,No,Mailed check,No internet service,No internet service,No,0.23442109978521405,Low
1383-EZRWL,Month-to-month,7,20.05,164.85,No,Mailed check,No internet service,No internet service,Yes,0.23426116836182082,Low
8944-AILEF,Month-to-month,15,19.45,340.85,No,Credit card (automatic),No internet service,No internet service,No,0.23392533265872287,Low
2320-YKQBO,Month-to-month,7,19.3,144.95,No,Mailed check,No internet service,No internet service,No,0.23386167121792772,Low
8224-UAXBZ,One year,58,45.35,2540.1,DSL,Electronic check,No,Yes,No,0.2337920965619907,Low
8065-QBYTO,One year,71,99.65,7181.25,Fiber optic,Credit card (automatic),Yes,Yes,No,0.23374037876916195,Low
1810-MVMAI,Month-to-month,30,67.6,2000.2,DSL,Electronic check,Yes,Yes,No,0.23339854119688005,Low
9256-JTBNZ,Month-to-month,11,20.3,246.3,No,Bank transfer (automatic),No internet service,No internet service,No,0.23304177169851986,Low
4837-QUSFT,One year,65,100.15,6643.5,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.23249499544731636,Low
0750-EKNGL,Month-to-month,7,20.75,141.1,No,Mailed check,No internet service,No internet service,No,0.2324621349106031,Low
0289-IVARM,Month-to-month,35,60.55,1982.6,DSL,Electronic check,No,Yes,No,0.23195741720437535,Low
3898-BSJYF,One year,10,73.55,693.3,DSL,Credit card (automatic),Yes,Yes,No,0.23172724110540135,Low
4353-HYOJD,Month-to-month,27,49.85,1336.15,DSL,Mailed check,No,No,No,0.2313110331213222,Low
9388-ZEYVT,One year,43,44.15,1931.3,DSL,Electronic check,Yes,No,No,0.23113785815849824,Low
9357-UJRUN,One year,24,58.35,1346.9,DSL,Electronic check,Yes,Yes,No,0.23110437675789156,Low
5081-NWSUP,One year,10,64.9,685.55,DSL,Mailed check,Yes,No,No,0.2310301904983643,Low
6266-QHOJZ,One year,65,89.85,5844.65,Fiber optic,Electronic check,Yes,Yes,No,0.2308782182202341,Low
9139-TWBAS,One year,26,47.85,1190.5,DSL,Bank transfer (automatic),No,Yes,No,0.23077830548206665,Low
8809-RIHDD,Two year,72,103.4,7372.65,Fiber optic,Electronic check,No,No,Yes,0.2293637836516742,Low
6979-TNDEU,Month-to-month,8,19.2,156.85,No,Mailed check,No internet service,No internet service,No,0.2291370173276859,Low
0787-LHDYT,Month-to-month,16,20.6,330.25,No,Credit card (automatic),No internet service,No internet service,No,0.22901794179704144,Low
0516-QREYC,Month-to-month,24,20.3,459.95,No,Mailed check,No internet service,No internet service,No,0.22900914067847117,Low
2530-ENDWQ,Two year,71,93.7,6585.35,Fiber optic,Bank transfer (automatic),No,No,Yes,0.2289388768892109,Low
5396-IZEPB,Month-to-month,9,19.7,180.7,No,Credit card (automatic),No internet service,No internet service,No,0.22875187197526567,Low
4501-UYKBC,One year,46,69.1,3255.35,DSL,Credit card (automatic),Yes,No,No,0.2284868927916184,Low
5345-BMKWB,Month-to-month,8,20.25,158.35,No,Mailed check,No internet service,No internet service,No,0.22838323022014662,Low
8646-JCOMS,One year,66,90.55,6130.95,Fiber optic,Bank transfer (automatic),Yes,No,No,0.22823487490559613,Low
8659-HDIYE,Month-to-month,64,74.65,4869.35,DSL,Credit card (automatic),Yes,No,No,0.22819014799097465,Low
6202-JVYEU,One year,9,19.9,164.6,No,Electronic check,No internet service,No internet service,No,0.22810473800540332,Low
3324-OIRTO,One year,71,104.65,7288.4,Fiber optic,Bank transfer (automatic),No,Yes,No,0.2280469626126134,Low
2882-DDZPG,Month-to-month,12,19.45,227.45,No,Bank transfer (automatic),No internet service,No internet service,No,0.22793635372537158,Low
2001-MCUUW,Two year,46,108.65,4903.2,Fiber optic,Electronic check,Yes,No,No,0.22788509210875807,Low
9691-HKOVS,One year,55,90.15,4916.95,DSL,Electronic check,Yes,Yes,No,0.22785123083671646,Low
8406-LNMHF,One year,59,82.95,4903.15,Fiber optic,Credit card (automatic),No,Yes,No,0.22761115693744155,Low
0997-YTLNY,Month-to-month,19,48.8,953.65,DSL,Mailed check,Yes,No,No,0.2275017031753623,Low
9798-DRYDS,One year,17,61.95,1070.7,DSL,Mailed check,Yes,No,No,0.22738223681500078,Low
9364-YKUVW,Month-to-month,15,19.8,309.4,No,Mailed check,No internet service,No internet service,No,0.22710862966931056,Low
2724-FJDYW,One year,39,54.85,2191.7,DSL,Bank transfer (automatic),Yes,No,No,0.22687327353047487,Low
2129-ALKBS,Month-to-month,40,26.2,1077.5,No,Electronic check,No internet service,No internet service,No,0.22667534795167169,Low
2205-LPVGL,One year,58,89.85,5125.75,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.226429059383548,Low
9513-DXHDA,One year,27,81.7,2212.55,DSL,Electronic check,Yes,Yes,No,0.2264212693468109,Low
4713-ZBURT,Two year,45,99.7,4634.35,Fiber optic,Bank transfer (automatic),No,No,No,0.22626425923188598,Low
2023-VQFDL,Month-to-month,18,19.0,348.8,No,Electronic check,No internet service,No internet service,No,0.22594451915180475,Low
9128-CPXKI,Two year,59,95.8,5655.45,Fiber optic,Electronic check,No,No,No,0.22579955456272546,Low
6408-OTUBZ,One year,66,104.55,6779.05,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.22570325576061087,Low
5681-LLOEI,One year,43,91.25,4013.8,Fiber optic,Credit card (automatic),Yes,Yes,No,0.22541923029530103,Low
3099-OONVS,Month-to-month,25,54.3,1296.8,DSL,Electronic check,Yes,Yes,No,0.22536399086773895,Low
6278-FEPBZ,Month-to-month,9,20.25,186.15,No,Mailed check,No internet service,No internet service,No,0.22507524280748376,Low
9546-KDTRB,Month-to-month,19,24.7,465.85,No,Bank transfer (automatic),No internet service,No internet service,No,0.22478338485317031,Low
0661-KQHNK,One year,6,19.0,105.5,No,Credit card (automatic),No internet service,No internet service,No,0.22460213048971484,Low
1991-VOPLL,Month-to-month,9,19.05,157.65,No,Mailed check,No internet service,No internet service,No,0.22445398584104484,Low
0380-ZCSBI,Month-to-month,10,20.0,198.7,No,Credit card (automatic),No internet service,No internet service,No,0.2243069725114599,Low
2428-ZMCTB,Month-to-month,10,19.75,208.25,No,Credit card (automatic),No internet service,No internet service,No,0.2241777576575525,Low
4139-SUGLD,Month-to-month,31,35.4,1077.5,DSL,Bank transfer (automatic),Yes,Yes,Yes,0.22414697675955939,Low
0345-XMMUG,Two year,46,108.9,4854.3,Fiber optic,Credit card (automatic),Yes,No,No,0.2240089037180901,Low
4000-VGMQP,One year,38,78.95,2862.55,DSL,Credit card (automatic),No,No,No,0.22398956175555992,Low
2294-SALNE,One year,23,86.8,1940.8,Fiber optic,Mailed check,Yes,No,No,0.223878194248644,Low
7432-FFVAR,One year,46,90.95,4236.6,Fiber optic,Bank transfer (automatic),Yes,No,No,0.22379911051726176,Low
4765-OXPPD,Month-to-month,9,65.0,663.05,DSL,Mailed check,Yes,Yes,Yes,0.22349072043114762,Low
0117-LFRMW,Month-to-month,37,40.2,1448.8,DSL,Bank transfer (automatic),No,Yes,Yes,0.2234526473132804,Low
0052-DCKON,One year,66,115.8,7942.15,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.22344425257758246,Low
1150-FTQGN,One year,60,94.15,5811.8,Fiber optic,Bank transfer (automatic),No,Yes,No,0.22341070793234163,Low
3318-ISQFQ,Month-to-month,20,19.5,413.0,No,Bank transfer (automatic),No internet service,No internet service,No,0.22317151748773753,Low
6265-SXWBU,One year,69,95.75,6511.25,Fiber optic,Credit card (automatic),No,No,No,0.22314319489647336,Low
5578-NKCXI,One year,58,99.25,5846.65,Fiber optic,Credit card (automatic),No,Yes,No,0.22312365282351357,Low
4568-TTZRT,Month-to-month,9,20.4,181.8,No,Mailed check,No internet service,No internet service,No,0.2230428621098777,Low
4083-EUGRJ,Month-to-month,9,20.25,178.5,No,Mailed check,No internet service,No internet service,Yes,0.2229656382052269,Low
0310-VQXAM,Month-to-month,9,19.85,178.8,No,Mailed check,No internet service,No internet service,No,0.22275980101077417,Low
8035-BUYVG,One year,40,42.35,1716.45,DSL,Electronic check,No,Yes,Yes,0.22263886146920145,Low
7159-NOKYQ,Two year,67,93.15,6368.2,Fiber optic,Electronic check,No,No,No,0.22260937522845975,Low
4389-UEFCZ,Two year,72,105.5,7544.0,Fiber optic,Electronic check,No,Yes,No,0.2225170155555135,Low
2332-EFBJY,Month-to-month,16,19.7,342.4,No,Mailed check,No internet service,No internet service,Yes,0.22248078764678209,Low
8752-IMQOS,One year,5,20.1,85.1,No,Mailed check,No internet service,No internet service,No,0.22159741845368278,Low
9143-CANJF,Month-to-month,24,55.15,1319.85,DSL,Electronic check,Yes,Yes,No,0.22137130108704234,Low
9402-ROUMJ,One year,67,100.25,6689.0,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.2212671845322554,Low
4801-KFYKL,Month-to-month,8,19.45,159.2,No,Bank transfer (automatic),No internet service,No internet service,No,0.22066111100524197,Low
8079-XRJRS,One year,65,89.75,5769.6,Fiber optic,Electronic check,No,Yes,Yes,0.2206382994055666,Low
7459-IMVYU,Month-to-month,38,69.95,2657.55,DSL,Electronic check,Yes,Yes,No,0.22057117995207734,Low
4683-WYDOU,Two year,62,107.6,6912.7,Fiber optic,Bank transfer (automatic),Yes,No,No,0.22056382498460053,Low
1744-JHKYS,Month-to-month,34,24.7,780.2,No,Electronic check,No internet service,No internet service,No,0.2204960718573214,Low
5539-HIVAK,Month-to-month,28,25.7,734.6,No,Mailed check,No internet service,No internet service,No,0.21982831355084337,Low
5863-OOKCL,Month-to-month,10,18.85,163.2,No,Mailed check,No internet service,No internet service,No,0.2198138911646296,Low
1708-PBBOA,One year,42,54.75,2348.45,DSL,Electronic check,Yes,Yes,No,0.2197248126132403,Low
7816-VGHTO,Two year,6,40.55,217.5,DSL,Mailed check,Yes,No,No,0.21948826863095225,Low
7762-ONLJY,One year,6,19.7,94.45,No,Mailed check,No internet service,No internet service,No,0.21896728289818648,Low
3552-CTCYF,Two year,63,104.8,6597.25,Fiber optic,Bank transfer (automatic),No,No,No,0.21893973483779786,Low
5236-PERKL,Two year,57,112.95,6465.0,Fiber optic,Bank transfer (automatic),No,Yes,Yes,0.21867017394213492,Low
4011-ARPHK,Month-to-month,27,50.35,1411.35,DSL,Mailed check,No,Yes,No,0.21860009041244702,Low
4654-DLAMQ,One year,64,97.0,6430.9,Fiber optic,Bank transfer (automatic),No,Yes,No,0.21831436041794072,Low
2636-SJDOU,One year,64,84.3,5289.05,Fiber optic,Credit card (automatic),No,Yes,No,0.21825151075767316,Low
6674-KVJHG,One year,11,25.2,245.15,No,Electronic check,No internet service,No internet service,No,0.21821162720622156,Low
9114-AAFQH,One year,48,65.65,3094.65,DSL,Electronic check,No,No,No,0.21816919578989738,Low
9972-NKTFD,Month-to-month,28,54.65,1517.5,DSL,Bank transfer (automatic),Yes,No,No,0.21780484156153224,Low
6075-QMNRR,Month-to-month,52,49.75,2535.55,DSL,Bank transfer (automatic),No,Yes,No,0.21774960162448606,Low
1136-XGEQU,One year,50,84.15,4164.4,DSL,Credit card (automatic),Yes,No,No,0.21763967300044887,Low
0112-QWPNC,One year,49,84.35,4059.35,DSL,Electronic check,Yes,Yes,Yes,0.21712556170773123,Low
1140-UKVZG,Month-to-month,17,24.8,475.25,No,Mailed check,No internet service,No internet service,No,0.21709502504791858,Low
6480-YAGIY,One year,45,112.2,5031.85,Fiber optic,Credit card (automatic),Yes,Yes,No,0.21692390852064103,Low
9754-CLVZW,Month-to-month,26,38.85,1025.15,DSL,Credit card (automatic),Yes,Yes,No,0.21687802247743065,Low
2911-IJORQ,One year,37,90.6,3358.65,DSL,Bank transfer (automatic),Yes,Yes,No,0.21686212700283466,Low
4419-UJMUS,Two year,69,99.35,6856.45,Fiber optic,Electronic check,Yes,No,No,0.21679147679132035,Low
6297-NOOPG,Two year,70,110.5,7752.05,Fiber optic,Electronic check,Yes,No,No,0.2167880143394665,Low
0895-LNKRC,One year,6,19.45,113.5,No,Mailed check,No internet service,No internet service,No,0.2167727637129075,Low
0661-KBKPA,One year,53,78.75,3942.45,DSL,Mailed check,Yes,No,No,0.21620099271986074,Low
3752-CQSJI,Month-to-month,13,20.45,254.5,No,Mailed check,No internet service,No internet service,No,0.21617423612775294,Low
6289-CPNLD,One year,33,73.9,2405.05,DSL,Mailed check,Yes,No,Yes,0.216125156594232,Low
5724-BIDBU,One year,49,55.35,2633.95,DSL,Electronic check,No,Yes,No,0.2158080765010696,Low
1237-WIYYZ,Month-to-month,18,19.55,389.25,No,Mailed check,No internet service,No internet service,No,0.21549784541378164,Low
1159-WFSGR,Month-to-month,16,20.4,321.4,No,Electronic check,No internet service,No internet service,No,0.2154269768229476,Low
2330-PQGDQ,One year,51,84.2,4299.75,Fiber optic,Bank transfer (automatic),Yes,No,No,0.21534133315851997,Low
7531-GQHME,Month-to-month,12,20.05,265.45,No,Credit card (automatic),No internet service,No internet service,No,0.21532626400795002,Low
1696-MZVAU,One year,39,25.25,947.75,DSL,Credit card (automatic),No,No,No,0.21524098361652966,Low
0489-WMEMG,One year,23,49.45,1119.35,DSL,Electronic check,Yes,No,No,0.214987514484187,Low
7184-LRUUR,One year,22,65.25,1441.8,DSL,Bank transfer (automatic),No,No,No,0.21457288190243415,Low
7228-PAQPD,One year,14,59.1,772.85,DSL,Credit card (automatic),Yes,No,No,0.21456940868519886,Low
7446-KQISO,Two year,45,109.75,4900.65,Fiber optic,Bank transfer (automatic),Yes,No,No,0.2145408470547252,Low
8089-UZWLX,Two year,71,104.05,7413.55,Fiber optic,Bank transfer (automatic),No,No,No,0.21437710348955952,Low
8016-ZMGMO,One year,66,70.85,4738.85,DSL,Bank transfer (automatic),No,No,No,0.21424479766388138,Low
4003-OCTMP,One year,31,64.0,1910.75,DSL,Electronic check,Yes,Yes,No,0.2142295150163033,Low
9932-WBWIK,Month-to-month,11,20.35,215.25,No,Mailed check,No internet service,No internet service,No,0.21404880719854952,Low
2371-JUNGC,Month-to-month,11,20.25,208.0,No,Mailed check,No internet service,No internet service,No,0.21399882674330375,Low
5944-UGLLK,One year,53,54.9,3045.75,DSL,Credit card (automatic),Yes,No,No,0.2139413354572786,Low
0594-UFTUL,Month-to-month,13,19.85,252.0,No,Mailed check,No internet service,No internet service,No,0.21382517401900258,Low
9350-ZXYJC,Two year,4,25.3,116.95,No,Credit card (automatic),No internet service,No internet service,No,0.21368024182013565,Low
1045-LTCYT,Month-to-month,8,21.05,139.75,No,Credit card (automatic),No internet service,No internet service,No,0.2136698250321055,Low
4623-ZKHLY,Month-to-month,22,20.45,471.55,No,Bank transfer (automatic),No internet service,No internet service,No,0.213430570789143,Low
0356-OBMAC,Two year,56,99.9,5706.3,Fiber optic,Bank transfer (automatic),Yes,No,No,0.21342031205547207,Low
5089-IFSDP,Two year,58,109.45,6144.55,Fiber optic,Bank transfer (automatic),No,Yes,Yes,0.2132661875435099,Low
6648-INWPS,Month-to-month,16,20.15,341.35,No,Electronic check,No internet service,No internet service,No,0.21325825097831932,Low
9786-IJYDL,Two year,35,113.2,3914.05,Fiber optic,Mailed check,Yes,Yes,No,0.21319771426024603,Low
6718-BDGHG,One year,43,64.85,2908.2,DSL,Bank transfer (automatic),Yes,No,No,0.21308298149967075,Low
3181-MIZBN,Month-to-month,16,19.75,313.4,No,Electronic check,No internet service,No internet service,No,0.21305891819882375,Low
